Student_ID,Degree_ID,Intake,Gender,Current_Year,Current_Semester,Previous_SGPA,Current_SGPA,Repeated_Courses,Next_SGPA,Predicted_Next_SGPA_RF,Predicted_Next_SGPA_NN,NN_Error,RF_Error,NN_Absolute_Error,GPA_Range
S0759,D003,40,Female,1,2,3.0059,3.1389,0,3.3333,2.9506566666666667,3.069885,-0.26341499999999973,0.3826433333333332,0.26341499999999973,3.0 - 3.49
S0759,D003,40,Female,2,3,3.1389,3.3333,0,3.1118,3.4765896888888967,3.2726395,0.1608394999999998,-0.3647896888888966,0.1608394999999998,3.0 - 3.49
S0759,D003,40,Female,2,4,3.3333,3.1118,0,2.692,3.184110999999993,3.2580688,0.5660688,-0.4921109999999933,0.5660688,2.5 - 2.99
S0759,D003,40,Female,3,5,3.1118,2.692,0,3.1696,2.991991000000004,3.0374749,-0.1321251000000001,0.1776089999999959,0.1321251000000001,3.0 - 3.49
S0761,D001,40,Male,1,2,3.0706,3.0812,0,3.5,3.1477973333333336,3.0747614,-0.42523860000000013,0.3522026666666664,0.42523860000000013,3.5 - 4.0
S0761,D001,40,Male,2,3,3.0812,3.5,0,3.2118,3.0429279999999954,3.32528,0.11347999999999958,0.1688720000000048,0.11347999999999958,3.0 - 3.49
S0761,D001,40,Male,2,4,3.5,3.2118,0,3.3583,3.3140336666666697,3.359503,0.0012030000000002872,0.0442663333333301,0.0012030000000002872,3.0 - 3.49
S0770,D005,41,Female,1,2,3.4294,3.5562,0,3.4842,3.448090333333332,3.4605658,-0.02363420000000005,0.0361096666666678,0.02363420000000005,3.0 - 3.49
S0771,D002,41,Female,1,2,3.7588,3.5938,0,4.0,3.6964906666666697,3.6414075,-0.35859249999999987,0.3035093333333303,0.35859249999999987,3.5 - 4.0
S0787,D002,40,Female,1,2,2.3412,2.6188,0,2.625,2.802212999999993,2.5193944,-0.10560560000000008,-0.1772129999999929,0.10560560000000008,2.5 - 2.99
S0787,D002,40,Female,2,3,2.6188,2.625,0,2.7882,2.517666333333327,2.7077405,-0.0804594999999999,0.2705336666666729,0.0804594999999999,2.5 - 2.99
S0787,D002,40,Female,2,4,2.625,2.7882,0,2.1833,2.7284869999999937,2.8489928,0.6656928,-0.5451869999999936,0.6656928,2.0 - 2.49
S0787,D002,40,Female,3,5,2.7882,2.1833,0,2.5615,2.479824666666667,2.7560565,0.19455650000000002,0.0816753333333331,0.19455650000000002,2.5 - 2.99
S0805,D004,41,Female,1,2,3.5692,3.2176,0,3.2333,3.4881528333333405,3.42394,0.19064000000000014,-0.2548528333333406,0.19064000000000014,3.0 - 3.49
S0805,D004,41,Female,2,3,3.2176,3.2333,0,3.5091,3.1004873333333345,3.2666657,-0.2424343000000002,0.4086126666666656,0.2424343000000002,3.5 - 4.0
S0816,D002,40,Male,1,2,2.5294,2.9313,0,2.75,2.759403333333334,2.762123,0.012122999999999884,-0.009403333333334,0.012122999999999884,2.5 - 2.99
S0816,D002,40,Male,2,3,2.9313,2.75,0,2.7353,3.016480999999997,2.9232113,0.18791130000000011,-0.2811809999999974,0.18791130000000011,2.5 - 2.99
S0816,D002,40,Male,2,4,2.75,2.7353,0,2.7083,3.0025353333333307,2.869754,0.161454,-0.2942353333333307,0.161454,2.5 - 2.99
S0817,D004,40,Male,1,2,3.4462,2.9765,0,2.8933,3.1484840000000056,3.2582052,0.36490519999999993,-0.2551840000000056,0.36490519999999993,2.5 - 2.99
S0817,D004,40,Male,2,3,2.9765,2.8933,0,2.5,2.855636000000008,3.0220373,0.5220373,-0.3556360000000076,0.5220373,2.5 - 2.99
S0817,D004,40,Male,2,4,2.8933,2.5,0,2.8842,2.948433333333341,2.8572435,-0.026956499999999828,-0.0642333333333411,0.026956499999999828,2.5 - 2.99
S0820,D002,40,Male,1,2,4.0,4.0,0,4.0,3.948061353245698,3.8925858,-0.10741420000000002,0.0519386467543019,0.10741420000000002,3.5 - 4.0
S0820,D002,40,Male,2,3,4.0,4.0,0,4.0,3.960321883469631,3.9427745,-0.05722549999999993,0.0396781165303687,0.05722549999999993,3.5 - 4.0
S0820,D002,40,Male,2,4,4.0,4.0,0,3.925,3.945926750479704,3.9039915,-0.021008499999999763,-0.0209267504797043,0.021008499999999763,3.5 - 4.0
S0821,D001,41,Female,1,2,3.4824,3.5125,0,3.3625,3.506777999999993,3.4708698,0.10836980000000018,-0.1442779999999932,0.10836980000000018,3.0 - 3.49
S0821,D001,41,Female,2,3,3.5125,3.3625,0,3.6529,3.3406860000000003,3.4625983,-0.19030170000000002,0.3122139999999995,0.19030170000000002,3.5 - 4.0
S0824,D003,41,Male,1,2,3.8471,4.0,0,4.0,3.5690756277777766,3.825927,-0.17407299999999992,0.4309243722222233,0.17407299999999992,3.5 - 4.0
S0826,D001,39,Male,1,2,3.9118,3.7062,0,3.625,3.601390911111114,3.753647,0.12864699999999996,0.023609088888886,0.12864699999999996,3.5 - 4.0
S0826,D001,39,Male,2,3,3.7062,3.625,0,3.7412,3.474902333333332,3.6743362,-0.06686380000000014,0.2662976666666679,0.06686380000000014,3.5 - 4.0
S0826,D001,39,Male,2,4,3.625,3.7412,0,3.5333,3.5485796666666647,3.6350276,0.10172759999999981,-0.0152796666666645,0.10172759999999981,3.5 - 4.0
S0826,D001,39,Male,3,5,3.7412,3.5333,0,3.672,3.662104999999997,3.6392105,-0.03278950000000025,0.0098950000000033,0.03278950000000025,3.5 - 4.0
S0826,D001,39,Male,3,6,3.5333,3.672,0,3.925,3.666079666666665,3.5693157,-0.3556842999999996,0.258920333333335,0.3556842999999996,3.5 - 4.0
S0827,D003,40,Female,1,2,4.0,3.95,0,3.92,3.9191872755170767,3.875069,-0.044931000000000054,0.0008127244829232,0.044931000000000054,3.5 - 4.0
S0827,D003,40,Female,2,3,3.95,3.92,0,4.0,3.980775852380952,3.8936589,-0.10634109999999986,0.0192241476190475,0.10634109999999986,3.5 - 4.0
S0827,D003,40,Female,2,4,3.92,4.0,0,3.848,3.8265836500000017,3.8717322,0.02373219999999998,0.0214163499999981,0.02373219999999998,3.5 - 4.0
S0837,D005,39,Male,1,2,3.1294,2.9938,0,3.5842,2.9686286666666644,3.0726988,-0.5115012000000001,0.6155713333333357,0.5115012000000001,3.5 - 4.0
S0837,D005,39,Male,2,3,2.9938,3.5842,0,3.1812,3.08908266666667,3.3286994,0.14749940000000006,0.0921173333333293,0.14749940000000006,3.0 - 3.49
S0837,D005,39,Male,2,4,3.5842,3.1812,0,2.7286,3.584161666666665,3.3901234,0.6615233999999997,-0.8555616666666648,0.6615233999999997,2.5 - 2.99
S0837,D005,39,Male,3,5,3.1812,2.7286,0,3.3,3.0365146666666694,3.0875378,-0.2124621999999996,0.2634853333333304,0.2124621999999996,3.0 - 3.49
S0837,D005,39,Male,3,6,2.7286,3.3,0,3.4708,3.142247666666664,3.1034706,-0.36732940000000003,0.3285523333333362,0.36732940000000003,3.0 - 3.49
S0837,D005,39,Male,4,7,3.3,3.4708,0,3.0667,3.5796583333333327,3.362738,0.2960379999999998,-0.5129583333333327,0.2960379999999998,3.0 - 3.49
S0844,D004,41,Female,1,2,3.2923,3.5529,0,3.9067,3.168296999999998,3.3830593,-0.5236406999999996,0.7384030000000017,0.5236406999999996,3.5 - 4.0
S0844,D004,41,Female,2,3,3.5529,3.9067,0,3.0909,3.7001680000000032,3.7179897,0.6270897,-0.6092680000000033,0.6270897,3.0 - 3.49
S0853,D005,41,Male,1,2,2.9412,3.2438,0,3.0263,3.056611666666669,3.0841904,0.05789040000000023,-0.0303116666666691,0.05789040000000023,3.0 - 3.49
S0853,D005,41,Male,2,3,3.2438,3.0263,0,2.8312,3.117988000000002,3.21492,0.3837200000000003,-0.2867880000000027,0.3837200000000003,2.5 - 2.99
S0858,D002,40,Female,1,2,2.9471,2.725,0,2.6125,2.739565333333331,2.853736,0.24123600000000023,-0.1270653333333311,0.24123600000000023,2.5 - 2.99
S0858,D002,40,Female,2,3,2.725,2.6125,0,2.5118,2.529052000000003,2.7409856,0.2291856000000001,-0.0172520000000031,0.2291856000000001,2.5 - 2.99
S0858,D002,40,Female,2,4,2.6125,2.5118,0,2.8667,2.6339183333333294,2.7127655,-0.15393449999999964,0.2327816666666704,0.15393449999999964,2.5 - 2.99
S0860,D001,40,Female,1,2,3.8235,3.8562,0,3.8375,3.83670455555556,3.758119,-0.0793809999999997,0.00079544444444,0.0793809999999997,3.5 - 4.0
S0860,D001,40,Female,2,3,3.8562,3.8375,0,3.5471,3.845468533333328,3.825598,0.2784979999999999,-0.2983685333333281,0.2784979999999999,3.5 - 4.0
S0860,D001,40,Female,2,4,3.8375,3.5471,0,3.95,3.690352666666669,3.649697,-0.300303,0.2596473333333309,0.300303,3.5 - 4.0
S0868,D001,39,Male,1,2,3.7059,3.6312,0,3.625,3.5833720000000016,3.623698,-0.0013019999999999143,0.0416279999999984,0.0013019999999999143,3.5 - 4.0
S0868,D001,39,Male,2,3,3.6312,3.625,0,3.7706,3.4916476111111123,3.6366231,-0.13397689999999995,0.2789523888888876,0.13397689999999995,3.5 - 4.0
S0868,D001,39,Male,2,4,3.625,3.7706,0,3.8917,3.4956461666666634,3.6465275,-0.24517250000000024,0.3960538333333367,0.24517250000000024,3.5 - 4.0
S0868,D001,39,Male,3,5,3.7706,3.8917,0,3.6,3.83641972222222,3.799911,0.19991099999999973,-0.2364197222222195,0.19991099999999973,3.5 - 4.0
S0868,D001,39,Male,3,6,3.8917,3.6,0,3.4,3.603600666666668,3.676441,0.27644100000000016,-0.2036006666666678,0.27644100000000016,3.0 - 3.49
S0868,D001,39,Male,4,7,3.6,3.4,0,3.22,3.744132000000005,3.501252,0.28125199999999984,-0.5241320000000047,0.28125199999999984,3.0 - 3.49
S0890,D003,41,Female,1,2,3.0294,3.0778,0,2.6867,3.1714193333333336,3.0556612,0.36896119999999977,-0.4847193333333335,0.36896119999999977,2.5 - 2.99
S0890,D003,41,Female,2,3,3.0778,2.6867,0,3.0882,2.896820666666673,2.9901369,-0.09806310000000007,0.1913793333333271,0.09806310000000007,3.0 - 3.49
S0902,D001,39,Male,1,2,3.8059,3.7875,0,3.7125,3.6872865833333375,3.7261436,0.013643599999999978,0.0252134166666615,0.013643599999999978,3.5 - 4.0
S0902,D001,39,Male,2,3,3.7875,3.7125,0,3.6294,3.554831666666659,3.7488892,0.11948919999999985,0.0745683333333411,0.11948919999999985,3.5 - 4.0
S0902,D001,39,Male,2,4,3.7125,3.6294,0,3.6667,3.575056666666666,3.628857,-0.03784300000000007,0.0916433333333341,0.03784300000000007,3.5 - 4.0
S0902,D001,39,Male,3,5,3.6294,3.6667,0,3.78,3.7060634126984064,3.652512,-0.1274879999999996,0.0739365873015933,0.1274879999999996,3.5 - 4.0
S0902,D001,39,Male,3,6,3.6667,3.78,0,3.55,3.723643333333331,3.6639497,0.11394970000000004,-0.1736433333333313,0.11394970000000004,3.5 - 4.0
S0904,D001,40,Male,1,2,3.2,2.9062,0,2.7125,2.9224409999999987,3.0850904,0.3725904,-0.2099409999999988,0.3725904,2.5 - 2.99
S0904,D001,40,Male,2,3,2.9062,2.7125,0,3.0765,2.8719093333333365,2.8886492,-0.18785079999999965,0.2045906666666632,0.18785079999999965,3.0 - 3.49
S0904,D001,40,Male,2,4,2.7125,3.0765,0,2.925,3.0524023333333345,3.009517,0.0845170000000004,-0.1274023333333347,0.0845170000000004,2.5 - 2.99
S0904,D001,40,Male,3,5,3.0765,2.925,1,3.228,3.024480333333332,3.0121055,-0.2158945000000001,0.2035196666666681,0.2158945000000001,3.0 - 3.49
S0907,D003,40,Male,1,2,3.2471,3.1444,0,2.6067,3.156874999999989,3.185754,0.5790540000000002,-0.5501749999999892,0.5790540000000002,2.5 - 2.99
S0907,D003,40,Male,2,3,3.1444,2.6067,0,2.8471,3.0389433333333336,3.0125582,0.16545819999999978,-0.1918433333333333,0.16545819999999978,2.5 - 2.99
S0907,D003,40,Male,2,4,2.6067,2.8471,0,3.14,2.558349000000001,2.875232,-0.2647680000000001,0.581650999999999,0.2647680000000001,3.0 - 3.49
S0909,D003,40,Male,1,2,3.9176,3.9222,0,4.0,3.917669666666665,3.8269966,-0.1730033999999998,0.0823303333333349,0.1730033999999998,3.5 - 4.0
S0909,D003,40,Male,2,3,3.9222,4.0,0,4.0,3.944583666666663,3.9114027,-0.08859729999999999,0.055416333333337,0.08859729999999999,3.5 - 4.0
S0909,D003,40,Male,2,4,4.0,4.0,0,4.0,3.945926750479704,3.9039915,-0.09600849999999994,0.0540732495202957,0.09600849999999994,3.5 - 4.0
S0911,D003,41,Male,1,2,3.4471,3.8222,0,3.4733,3.7311886666666623,3.5731566,0.09985659999999985,-0.2578886666666622,0.09985659999999985,3.0 - 3.49
S0918,D003,39,Female,1,2,3.4529,3.2389,0,3.06,3.4577030000000053,3.3519135,0.29191350000000016,-0.3977030000000052,0.29191350000000016,3.0 - 3.49
S0918,D003,39,Female,2,3,3.2389,3.06,0,3.5529,3.166193000000002,3.2214792,-0.33142080000000007,0.3867069999999981,0.33142080000000007,3.5 - 4.0
S0918,D003,39,Female,2,4,3.06,3.5529,0,3.516,3.2218030000000093,3.344787,-0.17121299999999984,0.2941969999999907,0.17121299999999984,3.5 - 4.0
S0918,D003,39,Female,3,5,3.5529,3.516,0,3.0652,3.365321777777776,3.5585272,0.49332719999999997,-0.3001217777777758,0.49332719999999997,3.0 - 3.49
S0918,D003,39,Female,3,6,3.516,3.0652,0,3.3905,3.3718340000000016,3.3336523,-0.056847700000000057,0.0186659999999982,0.056847700000000057,3.0 - 3.49
S0918,D003,39,Female,4,7,3.0652,3.3905,0,3.6,3.0127130000000006,3.2011719,-0.39882810000000024,0.5872869999999994,0.39882810000000024,3.5 - 4.0
S0919,D005,41,Male,1,2,2.9529,2.625,0,2.6105,2.907780000000004,2.806405,0.19590499999999977,-0.2972800000000037,0.19590499999999977,2.5 - 2.99
S0919,D005,41,Male,2,3,2.625,2.6105,1,2.6812,2.5133629999999965,2.652949,-0.028251000000000026,0.1678370000000035,0.028251000000000026,2.5 - 2.99
S0923,D004,40,Male,1,2,2.7,3.0824,0,2.34,3.015792999999998,2.9152677,0.5752676999999999,-0.6757929999999983,0.5752676999999999,2.0 - 2.49
S0923,D004,40,Male,2,3,3.0824,2.34,0,2.4273,2.8705263333333333,2.87422,0.44692000000000043,-0.4432263333333335,0.44692000000000043,2.0 - 2.49
S0923,D004,40,Male,2,4,2.34,2.4273,0,2.7579,2.4278853333333337,2.590771,-0.16712899999999964,0.3300146666666661,0.16712899999999964,2.5 - 2.99
S0942,D005,41,Male,1,2,4.0,3.9438,0,4.0,3.924256040174644,3.872927,-0.1270730000000002,0.0757439598253557,0.1270730000000002,3.5 - 4.0
S0945,D001,40,Male,1,2,2.5118,1.9812,1,1.925,2.522149333333332,2.3318503,0.4068503000000001,-0.5971493333333322,0.4068503000000001,Below 2.0
S0945,D001,40,Male,2,3,1.9812,1.925,2,2.3353,2.2401026666666706,2.2545404,-0.08075959999999993,0.0951973333333295,0.08075959999999993,2.0 - 2.49
S0945,D001,40,Male,2,4,1.925,2.3353,3,1.775,2.350436666666665,2.4191177,0.6441177000000002,-0.5754366666666653,0.6441177000000002,Below 2.0
S0950,D002,41,Female,1,2,3.3882,3.0875,0,2.625,3.55537866666667,3.252196,0.6271960000000001,-0.93037866666667,0.6271960000000001,2.5 - 2.99
S0950,D002,41,Female,2,3,3.0875,2.625,0,3.5059,2.9907510000000035,2.9734757,-0.5324243000000002,0.5151489999999965,0.5324243000000002,3.5 - 4.0
S0954,D004,40,Male,1,2,2.9615,2.7118,1,2.24,2.7052000000000005,2.814781,0.5747809999999998,-0.4652000000000003,0.5747809999999998,2.0 - 2.49
S0954,D004,40,Male,2,3,2.7118,2.24,2,3.1273,2.649888333333339,2.5815196,-0.5457803999999999,0.477411666666661,0.5457803999999999,3.0 - 3.49
S0954,D004,40,Male,2,4,2.24,3.1273,3,2.3316,2.7874433333333344,2.837644,0.5060440000000002,-0.4558433333333345,0.5060440000000002,2.0 - 2.49
S0955,D002,39,Male,1,2,3.5471,3.3625,0,3.625,3.244952777777776,3.454117,-0.1708829999999999,0.380047222222224,0.1708829999999999,3.5 - 4.0
S0955,D002,39,Male,2,3,3.3625,3.625,0,3.7824,3.723248722222211,3.503661,-0.27873899999999985,0.0591512777777891,0.27873899999999985,3.5 - 4.0
S0955,D002,39,Male,2,4,3.625,3.7824,0,3.3833,3.5856421666666605,3.6511133,0.2678132999999998,-0.2023421666666602,0.2678132999999998,3.0 - 3.49
S0955,D002,39,Male,3,5,3.7824,3.3833,0,3.5692,3.57862766666667,3.5973113,0.02811129999999995,-0.0094276666666699,0.02811129999999995,3.5 - 4.0
S0955,D002,39,Male,3,6,3.3833,3.5692,0,3.7333,3.458076666666677,3.456608,-0.2766919999999997,0.2752233333333227,0.2766919999999997,3.5 - 4.0
S0955,D002,39,Male,4,7,3.5692,3.7333,0,3.72,3.723604,3.5975568,-0.1224432000000002,-0.0036039999999992,0.1224432000000002,3.5 - 4.0
S0958,D001,41,Male,1,2,3.7,3.9438,0,3.75,3.870543,3.7360618,-0.013938200000000123,-0.120543,0.013938200000000123,3.5 - 4.0
S0959,D001,41,Male,1,2,3.9647,4.0,0,3.9625,3.909920558248505,3.8770812,-0.0854187999999998,0.0525794417514946,0.0854187999999998,3.5 - 4.0
S0959,D001,41,Male,2,3,4.0,3.9625,0,4.0,3.869110448544972,3.929393,-0.07060699999999986,0.1308895514550281,0.07060699999999986,3.5 - 4.0
S0968,D003,39,Male,1,2,3.0765,3.6944,0,3.4667,3.060469000000001,3.3449037,-0.12179629999999975,0.4062309999999987,0.12179629999999975,3.0 - 3.49
S0968,D003,39,Male,2,3,3.6944,3.4667,0,3.4765,3.576385333333332,3.5990453,0.12254529999999964,-0.0998853333333316,0.12254529999999964,3.0 - 3.49
S0968,D003,39,Male,2,4,3.4667,3.4765,0,3.4,3.545338999999999,3.4521496,0.05214959999999991,-0.145338999999999,0.05214959999999991,3.0 - 3.49
S0968,D003,39,Male,3,5,3.4765,3.4,0,3.3565,3.494028666666668,3.482849,0.12634899999999982,-0.1375286666666677,0.12634899999999982,3.0 - 3.49
S0968,D003,39,Male,3,6,3.4,3.3565,0,3.5571,3.325325333333328,3.3795664,-0.1775336000000003,0.2317746666666722,0.1775336000000003,3.5 - 4.0
S0970,D001,40,Male,1,2,3.8412,3.3625,0,3.625,3.7145443333333383,3.6320558,0.007055799999999834,-0.0895443333333387,0.007055799999999834,3.5 - 4.0
S0970,D001,40,Male,2,3,3.3625,3.625,0,3.7412,3.723248722222211,3.503661,-0.23753899999999994,0.0179512777777892,0.23753899999999994,3.5 - 4.0
S0970,D001,40,Male,2,4,3.625,3.7412,0,3.5583,3.5485796666666647,3.6350276,0.0767275999999999,0.0097203333333353,0.0767275999999999,3.5 - 4.0
S0970,D001,40,Male,3,5,3.7412,3.5583,0,3.616,3.542975666666671,3.64938,0.03337999999999974,0.0730243333333291,0.03337999999999974,3.5 - 4.0
S0980,D005,41,Female,1,2,4.0,3.9438,0,3.7053,3.924256040174644,3.872927,0.16762699999999997,-0.2189560401746444,0.16762699999999997,3.5 - 4.0
S0980,D005,41,Female,2,3,3.9438,3.7053,0,4.0,3.79884959444444,3.810817,-0.18918299999999988,0.2011504055555604,0.18918299999999988,3.5 - 4.0
S1003,D001,41,Female,1,2,3.7,3.775,0,3.6375,3.691315999999992,3.6710732,0.03357319999999975,-0.0538159999999914,0.03357319999999975,3.5 - 4.0
S1030,D002,41,Male,1,2,3.5294,3.9438,0,3.625,3.752944999999984,3.6601472,0.035147199999999934,-0.1279449999999844,0.035147199999999934,3.5 - 4.0
S1030,D002,41,Male,2,3,3.9438,3.625,0,3.3176,3.576670555555556,3.7790601,0.46146010000000004,-0.2590705555555557,0.46146010000000004,3.0 - 3.49
S1035,D003,39,Female,1,2,3.3176,3.5611,0,3.4867,3.2065569999999908,3.400434,-0.08626599999999973,0.2801430000000091,0.08626599999999973,3.0 - 3.49
S1035,D003,39,Female,2,3,3.5611,3.4867,0,3.2765,3.369802555555556,3.5377328,0.26123280000000015,-0.0933025555555562,0.26123280000000015,3.0 - 3.49
S1035,D003,39,Female,2,4,3.4867,3.2765,0,3.256,3.2660373333333377,3.3766377,0.12063770000000007,-0.0100373333333378,0.12063770000000007,3.0 - 3.49
S1035,D003,39,Female,3,5,3.2765,3.256,0,3.4174,3.254962888888888,3.3262384,-0.0911616000000004,0.162437111111112,0.0911616000000004,3.0 - 3.49
S1035,D003,39,Female,3,6,3.256,3.4174,0,3.5524,3.387609999999999,3.3334818,-0.21891820000000006,0.1647900000000008,0.21891820000000006,3.5 - 4.0
S1035,D003,39,Female,4,7,3.4174,3.5524,0,4.0,3.7336163333333374,3.4543753,-0.5456246999999999,0.2663836666666626,0.5456246999999999,3.5 - 4.0
S1045,D003,40,Male,1,2,3.1412,3.0,0,3.4533,3.1064509999999985,3.0809863,-0.37231369999999986,0.3468490000000015,0.37231369999999986,3.0 - 3.49
S1045,D003,40,Male,2,3,3.0,3.4533,0,3.0471,3.201579333333332,3.2700078,0.2229078000000002,-0.1544793333333318,0.2229078000000002,3.0 - 3.49
S1045,D003,40,Male,2,4,3.4533,3.0471,0,2.836,3.3383773333333298,3.2988236,0.4628236000000001,-0.5023773333333299,0.4628236000000001,2.5 - 2.99
S1063,D005,40,Male,1,2,3.8647,2.9688,0,3.1421,3.5683976666666783,3.5295255,0.3874255,-0.4262976666666782,0.3874255,3.0 - 3.49
S1063,D005,40,Male,2,3,2.9688,3.1421,0,3.15,3.1697778333333333,3.1332166,-0.016783400000000004,-0.0197778333333333,0.016783400000000004,3.0 - 3.49
S1063,D005,40,Male,2,4,3.1421,3.15,0,3.6071,3.2517113333333314,3.1996448,-0.4074551999999998,0.3553886666666686,0.4074551999999998,3.5 - 4.0
S1065,D001,41,Female,1,2,2.5529,2.575,0,2.5,2.578925666666664,2.5455906,0.04559060000000015,-0.0789256666666635,0.04559060000000015,2.5 - 2.99
S1065,D001,41,Female,2,3,2.575,2.5,0,2.7824,2.681549999999996,2.6358116,-0.14658840000000017,0.1008500000000038,0.14658840000000017,2.5 - 2.99
S1077,D002,41,Male,1,2,2.2118,3.025,2,2.675,2.797908333333337,2.7348025,0.05980249999999998,-0.1229083333333371,0.05980249999999998,2.5 - 2.99
S1081,D002,40,Male,1,2,3.3412,3.5875,0,3.125,3.4485176666666604,3.4247437,0.29974370000000006,-0.3235176666666604,0.29974370000000006,3.0 - 3.49
S1081,D002,40,Male,2,3,3.5875,3.125,0,3.2412,3.446091666666673,3.4198928,0.17869279999999987,-0.2048916666666729,0.17869279999999987,3.0 - 3.49
S1081,D002,40,Male,2,4,3.125,3.2412,0,3.3083,3.3977036888888943,3.2286756,-0.07962440000000015,-0.0894036888888942,0.07962440000000015,3.0 - 3.49
S1081,D002,40,Male,3,5,3.2412,3.3083,0,3.3038,3.467760333333346,3.328892,0.025092000000000336,-0.1639603333333461,0.025092000000000336,3.0 - 3.49
S1085,D001,41,Male,1,2,3.2471,3.5812,0,3.1125,3.405830333333325,3.370511,0.2580110000000002,-0.293330333333325,0.2580110000000002,3.0 - 3.49
S1085,D001,41,Male,2,3,3.5812,3.1125,0,2.8412,3.466847666666673,3.413499,0.5722989999999997,-0.6256476666666728,0.5722989999999997,2.5 - 2.99
S1088,D002,41,Female,1,2,2.6353,2.8188,2,2.75,2.564369333333329,2.6899035,-0.06009650000000022,0.1856306666666709,0.06009650000000022,2.5 - 2.99
S1090,D004,40,Female,1,2,3.0231,2.7882,0,3.0467,2.760430333333339,2.9294999,-0.11720009999999981,0.2862696666666608,0.11720009999999981,3.0 - 3.49
S1090,D004,40,Female,2,3,2.7882,3.0467,0,3.3364,2.7682359999999986,3.0022855,-0.33411449999999965,0.5681640000000012,0.33411449999999965,3.0 - 3.49
S1090,D004,40,Female,2,4,3.0467,3.3364,0,2.7211,3.1099056666666693,3.2369576,0.5158576000000004,-0.3888056666666695,0.5158576000000004,2.5 - 2.99
S1105,D005,41,Female,1,2,3.9118,3.9438,0,4.0,3.926931944444444,3.832403,-0.16759700000000022,0.0730680555555562,0.16759700000000022,3.5 - 4.0
S1105,D005,41,Female,2,3,3.9438,4.0,0,4.0,3.9183760309764297,3.9201128,-0.07988719999999994,0.0816239690235702,0.07988719999999994,3.5 - 4.0
S1117,D001,39,Female,1,2,3.5412,3.8562,0,3.8375,3.736670333333331,3.6285183,-0.20898169999999983,0.100829666666669,0.20898169999999983,3.5 - 4.0
S1117,D001,39,Female,2,3,3.8562,3.8375,0,3.8471,3.845468533333328,3.825598,-0.021502000000000354,0.0016314666666721,0.021502000000000354,3.5 - 4.0
S1117,D001,39,Female,2,4,3.8375,3.8471,0,3.95,3.7645934166666666,3.7766173,-0.17338270000000033,0.1854065833333336,0.17338270000000033,3.5 - 4.0
S1117,D001,39,Female,3,5,3.8471,3.95,0,3.896,3.850815850000002,3.853814,-0.04218600000000006,0.0451841499999976,0.04218600000000006,3.5 - 4.0
S1117,D001,39,Female,3,6,3.95,3.896,0,3.825,3.904974333333333,3.8145356,-0.01046440000000004,-0.0799743333333329,0.01046440000000004,3.5 - 4.0
S1117,D001,39,Female,4,7,3.896,3.825,0,4.0,3.777329588888896,3.7855449,-0.2144550999999999,0.2226704111111046,0.2144550999999999,3.5 - 4.0
S1121,D002,39,Male,1,2,3.6235,3.3188,0,3.5875,3.662857000000004,3.4925241,-0.09497590000000011,-0.0753570000000043,0.09497590000000011,3.5 - 4.0
S1121,D002,39,Male,2,3,3.3188,3.5875,0,3.1118,3.366667333333321,3.4665668,0.3547667999999997,-0.2548673333333209,0.3547667999999997,3.0 - 3.49
S1121,D002,39,Male,2,4,3.5875,3.1118,0,3.5333,3.4565616666666803,3.3778226,-0.1554774000000001,0.0767383333333198,0.1554774000000001,3.5 - 4.0
S1121,D002,39,Male,3,5,3.1118,3.5333,0,3.4115,3.2025780000000053,3.3642828,-0.0472172000000004,0.2089219999999949,0.0472172000000004,3.0 - 3.49
S1121,D002,39,Male,3,6,3.5333,3.4115,0,3.5556,3.550347999999997,3.4735558,-0.0820441999999999,0.0052520000000031,0.0820441999999999,3.5 - 4.0
S1128,D003,39,Male,1,2,3.7529,4.0,0,3.96,3.708935000000003,3.783264,-0.176736,0.251064999999997,0.176736,3.5 - 4.0
S1128,D003,39,Male,2,3,4.0,3.96,0,3.7294,3.82602352857143,3.9285173,0.19911730000000016,-0.0966235285714298,0.19911730000000016,3.5 - 4.0
S1128,D003,39,Male,2,4,3.96,3.7294,0,3.784,3.850294666666665,3.7835822,-0.00041779999999969064,-0.066294666666665,0.00041779999999969064,3.5 - 4.0
S1128,D003,39,Male,3,5,3.7294,3.784,0,3.913,3.635235666666671,3.738054,-0.17494599999999982,0.2777643333333288,0.17494599999999982,3.5 - 4.0
S1128,D003,39,Male,3,6,3.784,3.913,0,3.9143,3.960505333333336,3.7615185,-0.15278149999999968,-0.0462053333333356,0.15278149999999968,3.5 - 4.0
S1128,D003,39,Male,4,7,3.913,3.9143,0,3.6,3.922881888888888,3.829315,0.2293149999999997,-0.322881888888888,0.2293149999999997,3.5 - 4.0
S1138,D001,39,Female,1,2,3.2412,2.8875,0,3.3375,2.9176283333333366,3.1035266,-0.2339734,0.4198716666666633,0.2339734,3.0 - 3.49
S1138,D001,39,Female,2,3,2.8875,3.3375,0,3.2882,3.0224003333333305,3.1765542,-0.1116457999999998,0.2657996666666693,0.1116457999999998,3.0 - 3.49
S1138,D001,39,Female,2,4,3.3375,3.2882,0,3.0,3.447353083333333,3.3197448,0.31974480000000005,-0.4473530833333332,0.31974480000000005,3.0 - 3.49
